_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
0.15,0.567,0.2135209851721538,0.0316746398440801,0.4033139432399084,0.7773473528869213,0.5473515248796148,0.5242577842143374,0.34925758553905756,0.6169096209912536,0.4890510948905109,0.609375,0.4155172413793103,0.33491461100569264,0.22935779816513766,0.4062095730918499,0.480968858131488,0.11278086724840249,0.6690712353471596,0.20605506172090138,0.027,0.4943609022556391,0.7605542037973864,0.18618813164032133,0.122,0.458,0.6141493753515733,0.8631565771494946,0.10046885465505692,0.009203271533989641,0.074,0.895,0.001,0.264,0.145,0.044,0.358,0.055,0.626,0.268,0.148,0.355,0.138,1.0,0.302,0.239,0.5295735900962861,0.7390090718771808,0.706,0.959
0.183,0.557,0.2592611208846443,0.40942606751986477,0.5226511545919267,0.6747832503228187,0.4345906902086677,0.664373642288197,0.3905745642349904,0.42099125364431483,0.6018579960185799,0.45380434782608686,0.421551724137931,0.38425047438330173,0.46788990825688076,0.5601552393272962,0.6738754325259515,0.1878098625614467,0.6880072137060415,0.14990143132192751,0.018,0.4821428571428572,0.2130402676848366,0.34633324695516976,0.25,0.284,0.1988925507245456,0.3370655050270537,0.26952444742129944,0.05875934902470308,0.02,0.853,0.647,0.088,0.664,0.334,0.048,0.53,0.175,1.0,0.733,0.251,0.893,0.188,0.397,0.205,0.35488308115543327,0.7390090718771808,0.788,0.967
0.081,0.557,0.13988439306358383,0.8049978874487194,0.3643574828133263,0.734181885261022,0.43138041733547344,0.6013758146270819,0.31052291801162046,0.5206997084548104,0.6045122760451227,0.4510869565217391,0.5836206896551724,0.6053130929791272,0.7054026503567788,0.611901681759379,0.578719723183391,0.043310097755626824,0.9422903516681697,0.3651806936793648,0.035,0.23308270676691736,0.693624615119252,0.28569577610779995,0.217,0.5,0.6021642614020981,0.7813964965487159,0.1043536503683858,0.010519214432062366,0.06,0.905,0.355,0.016,0.435,0.06,0.87,0.069,0.341,0.117,0.011,0.226,0.069,1.0,0.32,0.182,0.2613480055020633,0.16515468713654338,0.771,0.963
0.236,0.549,0.15712490575521487,0.39340475119597657,0.4376872906751278,0.7371333702268954,0.4919743178170144,0.6053584359160029,0.5913492575855391,0.5580174927113701,0.7305905773059057,0.593070652173913,0.631896551724138,0.5996204933586338,0.5810397553516821,0.6494178525226391,0.703287197231834,0.25859151259353264,0.7835888187556357,0.14837996182652377,0.025,0.3787593984962407,0.31789626864217196,0.3289712360715211,0.139,0.321,0.25995671477195803,0.42042823259345186,0.2016075016744809,0.03493078806656339,0.024,0.852,0.185,0.328,0.07,0.468,0.058,0.018,0.245,0.009,0.937,0.728,0.977,1.0,0.364,0.214,0.3314993122420908,0.4782507559897651,0.757,0.968
0.146,0.505,0.17582307112339782,0.7043041528669364,0.553146483342147,0.6212875853163623,0.45024077046548955,0.5608254887762492,0.684958037443512,0.6104956268221574,0.6980756469807565,0.5876358695652174,0.23275862068965514,0.6508538899430739,0.46177370030581044,0.6248382923673996,0.379757785467128,0.10463678785792731,0.357980162308386,0.18051058275083148,0.029,0.6221804511278196,0.6040968080001151,0.19473956983674529,0.191,0.336,0.42244899472547354,0.7615068823461051,0.18740790354989953,0.026218912931221167,0.052,0.863,0.0,0.813,0.651,0.001,0.822,0.0,0.4,0.007,0.704,1.0,0.0,0.915,0.333,0.217,0.5378266850068776,0.24098627587811122,0.677,0.971
0.196,0.53,0.21482784619251066,0.5957053876872334,0.3738762559492332,0.6423169156982107,0.4530497592295345,0.6368573497465605,0.4125242091672047,0.565597667638484,0.6330457863304578,0.5169836956521738,0.47155172413793106,0.49146110056926,0.5810397553516821,0.38680465717981877,0.5173010380622837,0.17599911359750656,0.4797114517583409,0.381701077601948,0.02,0.2904135338345865,0.7404822661808559,0.48911635138636955,0.45,0.484,0.5960733963225565,0.8467313015561622,0.1243134628265238,0.013251045258441193,0.082,0.906,1.0,0.409,0.951,0.281,0.439,0.378,0.156,0.673,0.184,0.807,0.699,0.383,0.339,0.172,0.1004126547455296,0.15212840195394278,0.833,0.965
0.196,0.53,0.21482784619251066,0.5957053876872334,0.3738762559492332,0.6423169156982107,0.4530497592295345,0.6368573497465605,0.4125242091672047,0.565597667638484,0.6330457863304578,0.5169836956521738,0.47155172413793106,0.49146110056926,0.5810397553516821,0.38680465717981877,0.5173010380622837,0.17599911359750656,0.4797114517583409,0.381701077601948,0.02,0.2904135338345865,0.7404822661808559,0.48911635138636955,0.45,0.484,0.5960733963225565,0.8467313015561622,0.1243134628265238,0.013251045258441193,0.082,0.906,1.0,0.409,0.951,0.281,0.439,0.378,0.156,0.673,0.184,0.807,0.699,0.383,0.339,0.172,0.1004126547455296,0.15212840195394278,0.833,0.965
0.115,0.549,0.26021613470721283,0.4039129901459705,0.28415300546448086,0.5895591219332227,0.8041733547351523,0.6477190441708905,0.395739186571982,0.5457725947521866,0.6602521566025216,0.5917119565217391,0.525,0.6309297912713473,0.6574923547400612,0.720569210866753,0.5865051903114187,0.09459268830795099,0.5590622182146078,0.33348863750438984,0.022,0.35056390977443613,0.29820253876535174,0.5454781031355274,0.404,0.496,0.3162393759977796,0.3762273265514139,0.17535164099129272,0.03530558192993854,0.025,0.882,0.42,0.28,0.442,1.0,0.629,0.883,0.281,0.544,0.538,0.465,0.44,0.614,0.436,0.186,0.4745529573590097,0.4035822284252152,0.842,0.966
0.284,0.621,0.26373460668509674,0.33887366943342734,0.20641635818790763,0.7256963659841358,0.43017656500802565,0.665097755249819,0.4809554551323435,0.5084548104956268,0.630391506303915,0.530570652173913,0.5301724137931034,0.6347248576850095,0.7308868501529052,0.6791720569210866,0.6349480968858132,0.3642650015158097,0.42651036970243467,0.6602637324961805,0.02,0.5648496240601504,1.0,0.46320290230629696,0.746,0.668,1.0,0.9965935112891773,0.015405224380442095,0.0,0.176,0.932,0.392,0.129,0.27,0.06,0.203,0.084,0.02,0.132,0.326,1.0,0.332,0.142,0.31,0.147,0.6024759284731774,0.7390090718771808,0.838,0.969
0.133,0.534,0.20085448605177175,0.7902713606193181,0.1434866913449674,0.614646744143147,0.6023274478330658,0.4616220130340333,0.6042608134280182,0.48396501457725943,0.5938951559389516,0.7031249999999999,0.4086206896551724,0.5436432637571158,0.5341488277268094,0.501940491591203,0.5441176470588236,0.19656154829072564,0.5184851217312895,0.6669052369967219,0.029,0.4915413533834587,0.4589126767570394,0.38092770147706656,0.462,0.67,0.5423789502008006,0.4876006677823676,0.1273945077026122,0.024336614861826002,0.036,0.91,0.603,0.068,0.038,0.129,0.338,1.0,0.839,0.21,0.186,0.331,0.083,0.875,0.378,0.201,0.3617606602475929,0.34775529192835547,0.812,0.965
0.215,0.573,0.1542598642875094,0.5591241771272026,0.35131323814560195,0.6546762589928058,0.5417335473515248,0.5923244026068066,0.4099418979987089,0.5737609329446064,0.617120106171201,0.4707880434782608,0.5577586206896551,0.6461100569259962,0.5382262996941897,0.6338939197930142,0.5631487889273357,0.26692949252944287,0.6862037871956718,0.3495484450628449,0.031,0.4727443609022557,0.5172635309538601,0.45452189686447264,0.436,0.47,0.45634283256583097,0.6120708676614459,0.14186202277294038,0.018298269285226463,0.037,0.893,0.633,0.537,0.259,0.496,1.0,0.786,0.112,0.26,0.365,0.212,0.293,0.233,0.346,0.17,0.19944979367262725,0.2172598278669458,0.824,0.97
0.168,0.604,0.20346820809248553,0.9812664404192389,0.2769257888242552,0.6823464305478695,0.45706260032102725,0.6245474293989862,0.3834732085216269,0.5451895043731778,0.6204379562043796,0.5652173913043478,0.6517241379310345,0.7115749525616698,0.563710499490316,0.44113842173350576,0.5328719723183392,0.11753553432680859,0.7619477006311993,0.4785815315214662,0.025,0.48308270676691734,0.7017916238236793,0.22946359160404248,0.602,0.53,0.6116062887525147,0.7680093645163056,0.0928332217012726,0.009153299018872957,0.082,0.91,0.257,0.061,0.359,0.166,0.458,0.348,0.138,0.319,0.501,1.0,0.19,0.132,0.378,0.177,0.33700137551581844,0.3042568039078856,0.803,0.972
0.079,0.533,0.09017341040462425,0.36620735713020125,0.20906046183677063,0.561704482567792,0.5947030497592295,0.393193338160753,0.4196255648805682,0.4944606413994169,0.6755142667551427,0.4021739130434782,0.5344827586206896,0.7087286527514232,0.5942915392456678,0.5808538163001293,0.5769896193771626,0.09491893367011155,0.5103697024346259,0.6034327446782752,0.023,0.4464285714285715,0.3117249954265768,0.5843482767556362,0.414,0.575,0.37173747922340833,0.3037636734378351,0.1231078365706631,0.02835107357619976,0.015,0.892,0.7,0.615,1.0,0.372,0.593,0.259,0.135,0.307,0.334,0.9,0.581,0.467,0.319,0.143,0.5433287482806053,0.16515468713654338,0.821,0.967
0.239,0.497,0.248755968836391,0.3929004647612816,0.2594747047417592,0.7185021213798193,0.396067415730337,0.5427226647356987,0.4641704325371208,0.32653061224489793,0.6960849369608494,0.5163043478260869,0.4922413793103448,0.6214421252371917,0.5198776758409787,0.8111254851228977,0.564878892733564,0.5122539502106489,0.5951307484220019,0.4739277425388129,0.024,0.5103383458646616,0.6781143317195402,0.46320290230629696,0.429,0.587,0.6660552072044585,0.7417910738118628,0.09296718017414604,0.012859593890027155,0.138,0.921,1.0,0.344,0.316,0.617,0.179,0.949,0.071,0.563,0.881,0.348,0.691,0.165,0.339,0.162,0.3314993122420908,0.58246103745057,0.818,0.969
0.065,0.537,0.15727569741140987,0.3310299709694566,0.29208531641106994,0.6714628297362111,0.5597913322632423,0.5651701665459812,0.2808263395739187,0.5801749271137026,0.9190444591904446,0.7119565217391304,0.5060344827586207,0.42599620493358636,0.5555555555555556,0.29107373868046565,0.36505190311418684,0.022404746357055014,0.6113615870153292,0.42683722777719046,0.027,0.5319548872180452,0.7240968418947593,0.5151593677118425,0.353,0.547,0.6284351955727453,0.8175729049505689,0.11279303415941058,0.01248480002665201,0.079,0.913,0.082,0.342,0.198,0.25,0.347,0.117,0.358,0.174,1.0,0.597,0.36,0.266,0.364,0.17,0.1733149931224209,0.1407304024191673,0.833,0.969
0.077,0.552,0.1892937924101533,0.9616469722369873,0.35413361537105587,0.6821619627375024,0.4791332263242375,0.6611151339608979,0.3679793415106521,0.5825072886297376,0.7425348374253484,0.5475543478260869,0.5603448275862069,0.5740037950664136,0.5596330275229358,0.5316946959896506,0.5346020761245676,0.057832376569222216,0.5311091073038774,0.4255695588705641,0.027,0.4624060150375941,0.5587398423164655,0.5570095879761596,0.546,0.478,0.49981281204613276,0.6939251463269664,0.150569323509712,0.021463195242616563,0.062,0.903,0.541,0.741,0.937,0.379,1.0,0.761,0.345,0.692,0.649,0.996,0.902,0.439,0.333,0.153,0.3892709766162311,0.26959758083275187,0.818,0.971
0.222,0.565,0.21769288766021608,0.3658461790080549,0.3046007403490217,0.6554141302342742,0.47110754414125194,0.6046343229543808,0.31504196255648814,0.5282798833819241,0.550763105507631,0.5978260869565216,0.45948275862068966,0.5341555977229602,0.7410805300713558,0.7386804657179817,0.6695501730103807,0.3271845999877915,0.6862037871956718,0.3743431950926105,0.031,0.43515037593984973,0.7287396549544035,0.3896087069188909,0.479,0.547,0.648542804810741,0.8516398398428121,0.12163429336905561,0.013817400429763633,0.082,0.914,0.745,0.078,0.506,0.156,0.039,0.12,0.019,0.481,0.353,0.763,1.0,0.595,0.349,0.163,0.1801925722145805,0.16515468713654338,0.843,0.968
0.132,0.537,0.16431264136717766,0.9927832522386228,0.20906046183677063,0.6714628297362111,0.32062600321027285,0.6560463432295438,0.5635894125242094,0.5778425655976677,0.670205706702057,0.43138586956521735,0.5818965517241379,0.6508538899430739,0.6493374108053008,0.48771021992238034,0.5,0.1381236172403233,0.6275924256086565,0.6335586411096256,0.024,0.2819548872180451,0.795063376865041,0.5151593677118425,0.46,0.611,0.7717044273605862,0.8595468458750716,0.07716008037508372,0.008195492479136474,0.091,0.927,0.294,0.124,0.332,0.052,0.695,0.449,0.056,0.353,0.395,1.0,0.524,0.773,0.332,0.161,0.3191196698762036,0.4782507559897651,0.829,0.967
0.112,0.631,0.2848454385524001,0.40713633451908793,0.1930195663670016,0.5443645083932854,0.46107544141252,0.504344677769732,0.3692704970949,0.517201166180758,0.5972130059721301,0.5998641304347825,0.5663793103448276,0.6451612903225806,0.6493374108053008,0.5912031047865459,0.546712802768166,0.052015616688373595,0.4337240757439135,0.46788055163774755,0.03,0.5075187969924813,0.5297743266334605,0.34633324695516976,0.758,0.58,0.5006427104222482,0.5256318565568251,0.09310113864701942,0.01021105058884281,0.019,0.899,0.329,0.265,0.313,0.129,0.936,0.131,0.057,0.474,0.437,1.0,0.387,0.379,0.314,0.162,0.6327372764786795,0.06094440567573854,0.823,0.963
0.108,0.573,0.16034179442070867,0.2159095555464693,0.34197073858628585,0.5386460062719055,0.5987158908507223,0.6187545257060101,0.4816010329244675,0.549271137026239,0.6270736562707366,0.4354619565217391,0.49482758620689654,0.4838709677419355,0.527013251783894,0.5834411384217335,0.5865051903114187,0.0996615460849787,0.47880973850315606,0.3686568612704637,0.029,0.5263157894736843,0.3141167333433949,0.46320290230629696,0.328,0.492,0.35134426799128365,0.4103300976639392,0.20991292699263228,0.04341778688388054,0.027,0.887,0.805,1.0,0.089,0.016,0.611,0.85,0.523,0.727,0.113,0.21,0.158,0.635,0.384,0.163,0.3466299862448418,0.58246103745057,0.851,0.97
0.167,0.582,0.21653681829605426,0.9629826498207736,0.3289264939185616,0.720162331673123,0.5256821829855537,0.6459087617668355,0.6675274370561655,0.659475218658892,0.6191108161911082,0.5081521739130435,0.5784482758620689,0.6375711574952562,0.4627930682976555,0.6908150064683052,0.694636678200692,0.20031080513354255,0.26059513074842205,0.3019913507694227,0.02,0.2603383458646617,0.6322643872643886,0.45879761596268454,0.653,0.46,0.5265013437912817,0.7607796630473789,0.1320830542531815,0.01648260123598688,0.062,0.897,0.458,0.268,0.408,0.338,0.135,0.248,0.204,0.761,1.0,0.58,0.412,0.472,0.339,0.154,0.2957359009628611,0.34775529192835547,0.851,0.965
0.168,0.473,0.13842674038703187,0.3141295607256272,0.3179975321699277,0.720162331673123,0.7315409309791331,0.6944243301955105,0.5035506778566818,0.6530612244897959,0.35102853351028535,0.5706521739130435,0.35172413793103446,0.3320683111954459,0.5361875637104996,0.6545924967658473,0.726643598615917,0.10349775039459785,0.4797114517583409,0.2989647537350542,0.022,0.443609022556391,0.6595846945720646,0.6536667530448301,0.128,0.501,0.5795894153528021,0.825190405517549,0.13288680509042197,0.01625772491796179,0.066,0.899,0.177,0.007,0.432,0.087,0.006,0.006,0.013,0.257,0.106,1.0,0.502,0.138,0.338,0.167,0.25722145804676755,0.18004187020237264,0.799,0.968
0.151,0.578,0.17466700175923594,0.6558585817284759,0.305482108231976,0.6242390702822358,0.5264847512038523,0.5485155684286749,0.3737895416397677,0.3760932944606414,0.8852023888520238,0.576766304347826,0.4818965517241379,0.452561669829222,0.5830784913353722,0.5976714100905562,0.2491349480968858,0.10122352270098327,0.5293056807935077,0.34998700981217756,0.023,0.549812030075188,0.5790770996767108,0.26833376522415137,0.371,0.509,0.5068096371604637,0.6937992076099748,0.1461486939048895,0.01988906101644096,0.046,0.899,0.255,0.278,0.554,0.122,1.0,0.351,0.952,0.712,0.287,0.774,0.424,0.72,0.396,0.184,0.5048143053645118,0.4782507559897651,0.829,0.967
0.25,0.629,0.3710480020105553,0.46837987760831934,0.3470826723074211,0.6395498985427044,0.31621187800963074,0.72302679217958,0.276952872821175,0.4798833819241982,0.7060384870603849,0.6195652173913043,0.4112068965517241,0.46394686907020877,0.4485219164118247,0.3945666235446313,0.5077854671280277,0.19516602862443974,0.40216411181244366,0.4460843838598834,0.052,0.6146616541353385,0.8572670164531193,0.28142005700958794,0.856,0.577,0.7854035770166669,0.922543337509106,0.06470194239785668,0.004555827628137867,0.096,0.925,0.411,0.179,0.218,0.399,0.357,0.787,0.442,0.778,1.0,0.386,0.495,0.381,0.396,0.186,0.2489683631361761,1.0,0.827,0.967
0.117,0.561,0.1235988941945212,0.6968011884804621,0.29102767495152476,0.7375023058476295,0.5345104333868379,0.6169442433019551,0.43576500968366694,0.546938775510204,0.5620437956204379,0.5624999999999999,0.47844827586206895,0.7409867172675522,0.6809378185524975,0.5174644243208278,0.5017301038062284,0.10409997060713952,0.551848512173129,0.5078743216837418,0.029,0.3402255639097745,0.6335394849539319,0.536797097693703,0.533,0.526,0.5808557678149011,0.743739540303205,0.11694574681848625,0.014342111838488837,0.053,0.91,0.628,0.336,0.703,0.548,0.404,0.51,0.284,1.0,0.779,0.477,0.735,0.518,0.332,0.143,0.3218707015130674,0.18004187020237264,0.831,0.968
0.108,0.48,0.10113093742146265,0.6753622003243788,0.2526000352547153,0.4493635860542336,0.7608346709470304,0.3399710354815351,0.42285345384118794,0.6116618075801749,0.5753151957531519,0.49524456521739124,0.8293103448275861,0.47722960151802657,0.6299694189602446,0.6170763260025872,0.6323529411764707,0.16242735782806766,0.473399458972047,0.5740288959140772,0.019,0.5902255639097745,0.23465055139524943,0.5671158331173879,0.341,0.598,0.3087353319116795,0.16974926420560563,0.07113194909578033,0.025444338946912542,0.006,0.874,1.0,0.8,0.541,0.55,0.153,0.534,0.187,0.58,0.251,0.533,0.367,0.761,0.386,0.176,0.4896836313617607,0.4782507559897651,0.827,0.966
0.065,0.537,0.1552148781100779,0.5036594839923129,0.28150890181561783,0.5670540490684376,0.5156500802568217,0.555394641564084,0.48353776630083933,0.5032069970845481,0.524220305242203,0.3682065217391304,0.35172413793103446,0.29506641366223907,0.5219164118246687,0.8667529107373867,0.7759515570934257,0.031112317147425437,0.5238954012623986,0.5866402171545853,0.031,0.5328947368421053,0.663692913769106,0.43715988598082406,0.23,0.602,0.6507284651753072,0.804505227224674,0.14239785666443405,0.018306598037745914,0.068,0.914,1.0,0.559,0.595,0.01,0.262,0.063,0.188,0.55,0.06,0.501,0.884,0.75,0.405,0.217,0.1471801925722146,0.4035822284252152,0.795,0.967
0.086,0.614,0.18401608444332743,0.5787027572201551,0.13255772959633352,0.6262682161962737,0.5156500802568217,0.6513396089790007,0.5603615235635895,0.5766763848396501,0.6794956867949568,0.4252717391304347,0.5181034482758621,0.5559772296015181,0.5066258919469929,0.6041397153945666,0.5865051903114187,0.1066106748918799,0.564472497745717,0.8378481045164832,0.033,0.6466165413533835,0.48501729615454897,0.3246955169733092,0.375,0.663,0.5486778725193888,0.4573454268631378,0.06269256530475552,0.008645245115186655,0.013,0.913,0.605,0.238,0.456,0.502,0.634,0.835,1.0,0.637,0.461,0.921,0.832,0.819,0.348,0.174,0.42640990371389276,0.4782507559897651,0.851,0.966
0.155,0.481,0.19110329228449355,0.37198620708454294,0.1600564075445091,0.6120641947980078,0.5818619582664526,0.48841419261404784,0.568108457069077,0.4425655976676384,0.6423357664233577,0.6127717391304347,0.4155172413793103,0.5929791271347249,0.507645259938838,0.5161707632600258,0.5173010380622837,0.42026558219151733,0.1992786293958522,0.7385687180935807,0.026,0.5836466165413535,0.4891592216923463,0.5497538222337394,0.403,0.668,0.5581756219205886,0.5110751838782058,0.12016075016744807,0.0213299352023054,0.039,0.916,0.61,0.531,0.525,0.624,0.904,0.758,0.867,1.0,0.78,0.847,0.497,0.745,0.343,0.15,0.5144429160935351,0.7390090718771808,0.841,0.968
0.282,0.517,0.11319426991706456,0.6682953755571001,0.2568306010928962,0.6113263235565394,0.4506420545746388,0.5655322230267922,0.2550032278889607,0.48804664723032065,0.5275381552753815,0.560461956521739,0.6224137931034482,0.5578747628083491,0.361875637104995,0.4553686934023286,0.46539792387543255,0.8297478831241378,0.23534715960324623,0.4894432628950543,0.025,0.4802631578947369,0.5289328920878318,0.5194350868100545,0.576,0.558,0.5181955801608311,0.5965115487339319,0.1303415941058272,0.01935602085519631,0.063,0.911,0.197,0.023,0.239,0.016,0.208,0.03,0.03,0.292,0.183,1.0,0.17,0.186,0.295,0.153,0.547455295735901,0.10560595487322631,0.761,0.969
0.21,0.566,0.15933651671274185,0.8014406236796554,0.37493389740877847,0.594355285002767,0.6063402889245585,0.5264301230992035,0.4080051646223371,0.4886297376093294,0.7120106171201062,0.6052989130434783,0.4422413793103448,0.5777988614800759,0.2966360856269114,0.04139715394566619,0.46366782006920415,0.21269735664311987,0.727682596934175,0.3001030210274288,0.028,0.4172932330827068,0.4665965926278959,0.363565690593418,0.509,0.458,0.4475713766630543,0.680995182076156,0.19370395177494978,0.030949644362267426,0.047,0.89,0.142,0.155,0.881,0.247,0.017,0.014,0.104,0.87,0.704,0.918,1.0,0.408,0.335,0.176,0.218707015130674,0.34775529192835547,0.798,0.97
0.173,0.612,0.21533048504649405,0.34476155429256783,0.3969680944826371,0.6386275594908689,0.4707062600321027,0.664011585807386,0.4435119431891544,0.5527696793002915,0.5786330457863305,0.5292119565217391,0.6698275862068965,0.7343453510436433,0.6656472986748216,0.6351875808538162,0.6323529411764707,0.118086201616556,0.7889990982867449,0.2850594163520284,0.03,0.5413533834586467,0.36107926949885916,0.23853329878206792,0.808,0.368,0.29445184227057825,0.433666132365687,0.17026121902210314,0.02616061166358503,0.02,0.868,0.277,0.355,0.473,0.167,0.278,0.139,0.176,0.478,0.61,1.0,0.486,0.281,0.354,0.189,0.33425034387895464,0.34775529192835547,0.803,0.973
0.27,0.455,0.2607187735611962,0.5027190579384225,0.3939714436805923,0.7332595462091865,0.715489566613162,0.6770456191165822,0.3118140735958683,0.4332361516034985,0.6622428666224287,0.5020380434782608,0.42844827586206896,0.2789373814041746,0.708460754332314,0.45407503234152646,0.5873702422145329,0.36315186875497896,0.42200180342651045,0.3469327315046573,0.022,0.4859022556390978,0.7704279019958953,0.5843482767556362,0.309,0.461,0.5513260470925484,0.8353146496932673,0.1362357669122572,0.015075042060200229,0.068,0.891,0.298,0.759,0.176,0.138,0.172,0.08,0.549,0.369,0.599,0.894,0.44,1.0,0.357,0.191,0.2696011004126548,0.4782507559897651,0.802,0.963
0.136,0.623,0.17325961296808243,0.5394706355372013,0.1930195663670016,0.5836561520014757,0.4486356340288924,0.5800144822592325,0.4764364105874759,0.5848396501457725,0.7252820172528202,0.7201086956521738,0.503448275862069,0.5208728652751423,0.49439347604485223,0.5252263906856404,0.6185121107266437,0.22839201560642905,0.4743011722272318,0.7869645883144339,0.026,0.3890977443609023,0.5221478433543947,0.39388442601710283,0.373,0.639,0.5463445381267009,0.502392067703835,0.09042196918955124,0.011885129845251785,0.03,0.915,0.189,0.095,0.578,0.359,0.064,0.279,0.531,0.604,1.0,0.628,0.145,0.375,0.29,0.132,0.4442916093535076,0.1407304024191673,0.847,0.966
0.162,0.532,0.1443076149786378,0.40588924779545044,0.21998942358540455,0.6561520014757425,0.49117174959871585,0.6191165821868211,0.36346029696578447,0.4536443148688046,0.5852687458526874,0.5278532608695652,0.45517241379310347,0.6404174573055029,0.6472986748216106,0.7076326002587321,0.6332179930795848,0.21904939488153854,0.5951307484220019,0.663551133814943,0.027,0.4614661654135339,0.8364328259461995,0.41992744234257573,0.562,0.615,0.7503103379235166,0.8315083311532964,0.05773610180843938,0.003514733563206909,0.043,0.923,0.458,0.468,0.338,0.185,0.197,0.014,0.261,0.197,0.509,0.608,0.39,1.0,0.345,0.165,0.16231086657496563,0.4035822284252152,0.824,0.972
0.065,0.512,0.6906257853732093,0.950082457646754,0.5360479464128327,0.48219885629957576,0.8711878009630817,0.5734974656046343,0.2743705616526792,0.7434402332361516,0.5746516257465163,1.0,0.04137931034482766,0.9022770398481973,0.12334352701325182,0.37904269081500636,0.486159169550173,0.02932309729960146,0.3814247069431921,0.29106258402350305,0.024,0.5469924812030076,0.6310487935060121,0.4328841668826121,0.256,0.448,0.4504471005994887,0.7028089453349176,0.1606162089752177,0.019914047273999303,0.053,0.883,0.142,0.003,0.825,0.198,0.051,0.0,0.171,0.499,0.038,1.0,0.675,0.021,0.318,0.153,0.23246217331499314,0.4782507559897651,0.818,0.969
0.09,0.541,0.20859512440311634,0.5488885254392062,0.3809271990128679,0.543626637151817,0.5236757624398073,0.6368573497465605,0.4764364105874759,0.5416909620991254,0.6051758460517584,0.39130434782608686,0.5189655172413793,0.6280834914611007,0.5769622833843018,0.6843467011642949,0.569204152249135,0.0631451489212615,0.6050495942290353,0.3369371238223369,0.03,0.6015037593984963,0.2991766331828379,0.5107540813682301,0.276,0.442,0.3252570259043975,0.409076597873069,0.22692565304755527,0.0479736145120184,0.029,0.883,0.943,0.122,0.39,0.051,0.47,0.674,0.795,1.0,0.036,0.243,0.796,0.609,0.401,0.168,0.32049518569463553,0.58246103745057,0.856,0.968
0.122,0.534,0.1694898215632068,0.46523830941380107,0.1690463599506434,0.5960154952960709,0.4558587479935794,0.5662563359884142,0.4706262104583603,0.4501457725947522,0.749834107498341,0.7323369565217391,0.5275862068965517,0.49905123339658447,0.3720693170234456,0.36351875808538153,0.5423875432525952,0.27068234012310116,0.7150586113615871,0.7671064431665109,0.028,0.41917293233082714,0.5232051679540825,0.48484063228815755,0.46,0.654,0.56876959143872,0.5226177744580922,0.09658405894172807,0.013867372944880323,0.026,0.917,0.45,0.077,0.087,0.105,0.339,0.717,0.418,0.311,0.491,0.83,1.0,0.859,0.307,0.154,0.3713892709766162,0.3042568039078856,0.804,0.965
0.084,0.598,0.22126162352349835,0.627822981832059,0.1752159351313238,0.6052388858144254,0.4883627608346709,0.6205648081100652,0.5267914783731441,0.556268221574344,0.7305905773059057,0.5224184782608695,0.5767241379310345,0.5645161290322581,0.5759429153924567,0.5304010349288486,0.5830449826989619,0.09459833091641602,0.4301172227231741,0.7419618418652243,0.034,0.41259398496240607,0.48252472167083266,0.4069707178025395,0.346,0.637,0.5451211954604537,0.5224434568437197,0.11640991292699263,0.019555910915663055,0.037,0.914,0.118,0.082,0.132,0.286,0.093,0.986,0.414,0.274,0.452,1.0,0.856,0.757,0.349,0.22,0.2833562585969739,0.15212840195394278,0.834,0.969
0.106,0.571,0.1842171399849208,0.5665249212904281,0.2159351313238146,0.5735104224312858,0.6031300160513643,0.4945691527878349,0.5661717236927051,0.5597667638483965,0.5766423357664233,0.6936141304347826,0.4379310344827586,0.6774193548387097,0.5463812436289501,0.47865459249676584,0.606401384083045,0.11369804760617462,0.43101893597835894,0.6556212828302399,0.04,0.3515037593984963,0.41541097209180883,0.3116092251878725,0.322,0.617,0.47507031466009014,0.45294397109348067,0.14373744139316813,0.026718638082388023,0.031,0.905,0.135,0.158,0.377,0.335,0.233,0.25,0.357,0.655,1.0,0.826,0.138,0.163,0.331,0.172,0.5254470426409904,0.4782507559897651,0.805,0.969
